SwallowID,is_video_available,hosting_platform
12608,0,
12609,0,
12610,0,
12611,0,
12612,0,
12613,0,
12614,0,
12615,1,
12616,1,
12617,1,
12652,1,
12654,1,Zoom
12655,0,
12656,0,
12658,0,
12659,0,Zoom
12660,1,
12661,0,
12662,1,
12663,0,
12664,0,Zoom
12665,1,
12666,1,
12667,1,
12668,1,
12669,1,
12670,0,
12671,1,
12672,1,
12673,1,
12674,0,Zoom
12675,0,Zoom
12676,0,
12677,1,
12678,0,Zoom
12679,1,
12680,1,
12681,0,Zoom
12682,1,
12683,1,
12684,1,
12685,0,
12686,1,
12687,1,
12688,0,Zoom
12689,0,Zoom
12690,0,Zoom
12691,0,Zoom
12692,0,Zoom
12693,0,Zoom
12697,0,
12698,0,
12699,0,
12700,1,
12701,1,
12702,1,
12703,1,
12704,1,
12705,1,
12706,1,
12707,1,
12708,1,
12709,1,
12710,0,
12711,0,
12712,1,
12713,0,
12714,0,
12715,0,Facebook
12716,1,
12718,1,
12719,0,Facebook
12720,0,Zoom
12721,1,
12722,1,
12723,0,Zoom
12724,1,
12725,0,Zoom
12727,0,Zoom
12728,1,
12729,1,
12730,0,
12731,1,
12732,0,
12733,0,Zoom
12734,0,
12735,1,
12736,1,
12737,1,
12738,1,
12739,1,
12740,1,
12741,1,
12742,0,Zoom
12743,0,Zoom
12744,0,Zoom
12745,0,Zoom
12746,0,Zoom
12747,0,Zoom
12748,0,Zoom
12749,0,Zoom
12750,0,Zoom
12751,0,Zoom
12752,0,Zoom
12753,0,Zoom
12754,1,
12755,1,
12756,1,
12757,1,
12758,1,
12759,1,
12760,1,
12761,1,
12762,1,
12763,1,
12764,0,Zoom
12765,0,Zoom
12766,0,Zoom
12768,0,Zoom
12769,0,Zoom
12770,0,
12773,0,Zoom
12774,0,Zoom
12775,0,
12777,0,
12778,0,
12779,0,
12780,0,Zoom
12781,0,
12782,0,
12786,0,
12787,0,
12788,0,
12791,1,
12792,0,
12794,1,
12795,1,
12797,0,Zoom
12798,0,Zoom
12799,0,Zoom
12800,0,Zoom
12801,1,
12802,0,Zoom
12803,0,Zoom
12804,1,Zoom
12805,0,Zoom
12806,0,Zoom
12807,1,Zoom
12808,0,Zoom
12809,0,Zoom
12810,0,Crowdcast
12811,0,Crowdcast
12812,0,Crowdcast
12813,0,Crowdcast
12814,0,Crowdcast
12815,0,Crowdcast
12816,0,Crowdcast
12817,0,Crowdcast
12818,0,Crowdcast
12819,0,Crowdcast
12820,0,Crowdcast
12821,0,Crowdcast
12822,0,Crowdcast
12823,0,Crowdcast
12824,0,Crowdcast
12825,0,Zoom
12826,0,Zoom
12827,0,Zoom
12828,0,
12879,0,
12880,0,
12881,1,Facebook Live
12882,1,Zoom
12883,1,Zoom
12884,1,Zoom
12885,0,
12886,0,
12887,0,Facebook Live
12888,0,Facebook Live
12889,0,Facebook Live
12890,1,Zoom
12891,0,
12892,1,Facebook Live; Zoom
12893,0,Zoom
12894,1,Facebook Live; Zoom
12895,1,Facebook Live; Zoom
12896,1,Facebook Live; Zoom
12897,1,Facebook Live; Zoom
12898,1,Facebook Live; Zoom
12899,1,Facebook Live; Zoom
12900,0,
12901,1,Facebook Live; Zoom
12902,0,
12903,1,Facebook Live; Zoom
12904,1,Facebook Live; Zoom
12905,0,
12906,0,
12907,0,
12908,0,
12909,0,
12910,0,Zoom
12911,0,Zoom
12912,0,Zoom
12914,0,Zoom
12915,0,Zoom
12916,0,Zoom
12917,0,Zoom
12918,0,Zoom
12919,0,Zoom
12920,0,Zoom
12921,0,Zoom
12922,0,Zoom
12923,1,
12924,1,
12925,1,
12927,0,Zoom
12928,1,
12929,1,
12931,1,
12932,0,Zoom
12933,0,Zoom
12934,0,Zoom
12935,0,Zoom
12936,0,Zoom
12937,0,
12938,0,Zoom
12939,0,Zoom
12940,0,Zoom
12941,0,Zoom
12942,0,Zoom
12943,0,Zoom
12944,0,Zoom
12945,0,Zoom
12946,0,Zoom
12947,0,Zoom
12948,0,Zoom
12949,0,Zoom
12950,0,Zoom
12951,0,Zoom
12952,0,
12953,0,Zoom
12955,0,Zoom
12956,0,Zoom
12957,0,Zoom
12958,0,Zoom
12959,0,Zoom
12960,0,Zoom
12961,0,Zoom
12962,0,
12963,0,Zoom
12964,0,
12965,0,
12966,0,
12967,0,
12968,0,Zoom
12969,0,Zoom
12970,0,Zoom
12971,0,Zoom
12972,0,
12973,0,Zoom
12974,0,Zoom
12975,0,Zoom
12976,0,Zoom
12977,0,Zoom
12978,0,Zoom
12979,0,Zoom
12980,0,Zoom
12981,0,
12982,0,
12983,0,
12984,0,
12985,0,
12986,0,
12987,0,
12988,0,
12989,0,Zoom
12990,0,
12991,0,
12992,0,YouTube
12993,0,
12994,0,
12997,1,
12998,1,
12999,1,
13000,1,
13001,1,
13002,1,
13003,1,
13004,1,
13005,1,
13006,1,
13007,1,
13008,1,
13009,1,
13010,1,
13011,1,
13012,1,
13013,1,
13014,1,
13015,1,
13016,1,
13017,1,
13018,1,
13019,1,
13021,1,
13022,1,
13023,1,
13024,1,
13025,1,
13026,1,
13027,1,
13028,1,
13029,1,
13030,1,
13031,1,
13032,1,
13033,1,
13034,1,
13035,1,
13036,1,
13037,1,
13038,1,
13040,1,Zoom
13041,0,
13042,0,
13043,0,
13044,0,
13049,0,
13050,1,Facebook Live
13051,1,Facebook Live
13052,1,Facebook Live
13053,1,Facebook Live
13054,0,Zoom
13055,1,
13057,0,Zoom
13058,0,Zoom
13059,0,Zoom
13060,0,In-person
13061,0,Zoom
13062,0,Zoom
13063,0,Discord
13064,0,
13065,0,Zoom
13066,0,Discord
13067,0,Zoom
13069,0,Zoom
13070,0,Zoom
13071,0,Zoom
13072,0,Zoom
13073,0,Discord
13074,0,Zoom
13075,0,Zoom
13076,0,Zoom
13077,0,Zoom
13078,0,Zoom
13079,0,Zoom
13080,0,Zoom
13081,0,Zoom
13082,0,Facebook Live
13084,0,Zoom
13085,0,Zoom
13086,0,Discord
13087,0,Zoom
13088,1,Zoom
13089,0,Zoom
13090,0,Discord
13091,0,Zoom
13092,0,Zoom
13093,0,Discord
13094,0,Zoom
13095,1,Zoom
13096,0,Zoom
13097,0,Discord
13098,0,Zoom
13099,0,Zoom
13100,0,Zoom
13101,0,Discord
13102,1,Facebook Live
13103,0,Zoom
13104,0,Discord
13105,0,Zoom
13106,0,Discord
13107,0,Discord
13108,0,
13109,0,Discord
13110,0,
13111,0,
13112,0,Zoom
13113,0,
13115,0,Zoom
13116,0,Discord
13117,0,Zoom
13118,0,
13120,0,
13121,0,
13122,0,Discord
13123,0,
13125,0,
13126,0,
13127,0,Spotify; Website
13128,0,Spotify; Website
13130,0,Spotify; Website
13131,0,Spotify; Website
13132,0,Spotify; Website
13133,0,Spotify; Website
13134,0,Spotify; Website
13136,0,Spotify; Website
13137,0,Spotify; Website
13138,1,Facebook Live
13139,1,Facebook Live
13140,1,Facebook Live
13141,1,Facebook Live
13142,1,Facebook Live
13143,0,Facebook Live
13144,1,Facebook Live
13145,1,Facebook Live
13147,1,Facebook Live
13148,1,Facebook Live
13149,1,Facebook Live
13150,1,Facebook Live
13151,1,Facebook Live
13152,1,Facebook Live
13153,1,Facebook Live
13154,1,Facebook Live
13155,1,Facebook Live
13156,0,
13157,0,
13158,0,
13159,0,
13160,0,Facebook Live
13161,0,Facebook Live
13162,0,
13164,1,Facebook Live
13165,1,Facebook Live
13166,0,Facebook Live
13167,1,Facebook Live
13168,0,In-person
13169,1,Facebook Live
13170,0,
13171,0,
13172,0,
13173,0,
13175,0,
13176,0,
13177,0,
13178,0,
13179,0,
13180,0,
13181,0,
13182,0,
13183,0,
13184,0,Zoom
13185,0,Zoom
13186,0,Zoom
13187,0,
13188,0,
13189,0,
13190,0,
13191,0,
13192,0,
13193,0,
13194,0,
13195,0,
13196,0,
13197,0,
13198,0,
13199,0,
13200,0,
13201,0,
13202,0,
13203,0,
13204,0,
13205,0,
13207,0,
13208,0,
13210,0,
13211,0,
13213,0,
13214,0,Zoom
13215,0,Zoom
13216,0,Zoom
13217,0,Zoom
13218,0,Zoom
13219,0,Zoom
13220,0,Zoom
13221,0,Zoom
13222,0,Zoom
13223,0,Zoom
13224,0,Zoom
13225,0,Zoom
13226,0,Zoom
13227,0,Zoom
13228,0,Zoom
13229,0,Zoom
13230,0,Zoom
13231,0,Zoom
13232,0,Zoom
13233,0,Zoom
13234,0,Zoom
13235,0,Zoom
13236,0,Zoom
13237,0,Zoom
13238,0,Zoom
13239,0,Zoom
13240,0,Zoom
13241,0,Zoom
13242,0,Zoom
13243,0,Zoom
13244,0,Zoom
13245,0,Zoom
13246,0,Zoom
13247,0,Zoom
13248,0,Zoom
13249,0,Zoom
13250,0,Zoom
13251,0,Zoom
13252,0,Zoom
13253,0,Zoom
13254,0,Zoom
13255,0,Zoom
13256,0,Zoom
13257,0,Zoom
13258,0,Zoom
13259,0,Zoom
13260,0,Zoom
13261,0,Zoom
13262,0,Zoom
13263,0,Zoom
13264,0,Zoom
13265,0,Zoom
13266,0,Zoom
13267,0,Zoom
13268,0,Zoom
13269,0,Zoom
13270,0,Zoom
13271,0,Zoom
13272,0,Zoom
13273,0,Zoom
13274,0,Zoom
13275,0,Zoom
13276,1,Facebook Live; Zoom
13277,0,Facebook Live
13278,1,Facebook Live
13279,0,Facebook Live
13280,0,
13281,0,
13282,0,
13283,0,
13284,0,
13285,0,
13286,0,
13287,0,
13288,0,
13289,0,
13290,0,
13291,0,
13292,0,Zoom
13293,0,
13294,0,
13296,0,
13297,0,Zoom
13298,0,Zoom
13299,1,Zoom
13301,1,Zoom
13302,1,Zoom
13303,1,Zoom
13304,1,Zoom
13305,1,Zoom
13307,0,
13308,1,Zoom
13309,1,Zoom
13310,1,Zoom
13311,1,Zoom
13312,1,Zoom
13313,1,Zoom
13315,1,Zoom
13316,0,
13317,0,Zoom
13318,0,Zoom
13319,0,Facebook Live
13320,0,Zoom
13321,0,
13322,0,
13323,0,
13324,0,
13325,0,
13326,0,
13327,0,
13328,0,
13329,0,
13330,0,
13331,0,
13332,0,
13333,0,
13334,0,
13335,0,
13336,0,
13337,0,
13338,0,
13339,0,
13340,0,
13341,0,
13342,1,
13343,1,
13344,1,
13345,1,
13346,1,
13348,1,
13349,1,
13350,0,
13351,1,
13352,1,
13353,1,
13354,1,
13355,1,
13356,1,
13357,1,
13358,1,
13359,1,
13360,1,
13361,1,
13362,1,
13363,1,
13364,1,
13365,1,
13366,1,
13367,1,
13368,1,
13369,1,
13370,1,
13371,1,
13372,1,
13373,1,Crowdcast
13376,1,Crowdcast
13377,1,Crowdcast
13378,1,
13379,1,
13380,1,
13381,1,
13382,1,Crowdcast
13383,1,Crowdcast
13384,1,Crowdcast
13385,1,
13386,1,
13387,1,Crowdcast
13388,1,Crowdcast
13389,1,Crowdcast
13390,1,Crowdcast
13391,1,Crowdcast
13394,1,Zoom
13395,1,Zoom
13396,1,Zoom
13397,1,Zoom
13398,1,Zoom
13399,1,Zoom
13400,1,Zoom
13401,1,Zoom
13403,1,Zoom
13404,1,Zoom
13405,1,Zoom
13406,1,Zoom
13407,1,Zoom
13408,0,Zoom
13409,1,Zoom
13410,1,Zoom
13411,1,Zoom
13412,1,Zoom
13413,1,Zoom
13414,1,Zoom
13415,1,Zoom
13416,0,Zoom
13417,1,Zoom
13418,0,Zoom
13419,1,Zoom
13420,1,Zoom
13421,0,Zoom
13422,1,Zoom
13423,0,Zoom
13424,0,Zoom
13425,0,Zoom
13426,0,Zoom
13427,0,
13428,0,Zoom
13429,0,Zoom
13430,0,Zoom
13431,0,Zoom
13432,0,Zoom
13433,0,Zoom
13434,0,
13435,0,Zoom
13436,0,Zoom
13437,0,Zoom
13438,0,Zoom
13439,0,Zoom
13440,0,Zoom
13441,0,Zoom
13442,0,Zoom
13443,0,Zoom
13444,1,Zoom
13445,1,Zoom
13446,1,Zoom
13447,1,Zoom
13448,0,Zoom
13449,1,Zoom
13450,1,Zoom
13451,1,Zoom
13453,0,Zoom
13454,0,Zoom
13455,0,Zoom
13456,0,Zoom
13457,0,Zoom
13458,0,Zoom
13459,0,Zoom
13460,0,Zoom
13461,0,Zoom
13462,0,Zoom
13463,0,Zoom
13464,0,Zoom
13465,0,Zoom
13466,0,Zoom
13468,0,Zoom
13469,0,Zoom
13470,0,Zoom
13471,0,Zoom
13472,0,Zoom
13473,0,Zoom
13474,0,Zoom
13475,0,Zoom
13476,0,Zoom
13477,0,Zoom
13478,0,Zoom
13479,0,Zoom
13480,0,Zoom
13481,0,Zoom
13482,0,Zoom
13483,0,Zoom
13484,0,Zoom
13485,0,Zoom
13486,0,Zoom
13487,0,Zoom
13489,0,Zoom
13490,0,Zoom
13491,0,Zoom
13492,0,Zoom
13493,0,Zoom
13494,0,Zoom
13495,0,Zoom
13496,0,Zoom
13497,0,Zoom
13499,0,Zoom
13500,0,Zoom
13501,0,Zoom
13502,0,Zoom
13503,0,Zoom
13504,0,Zoom
13505,0,Zoom
13506,0,Zoom
13507,0,Zoom
13508,0,Zoom
13509,0,Zoom
13510,0,Zoom
13511,0,Zoom
13513,0,Zoom
13514,0,Zoom
13518,1,Facebook; Instagram; Twitter; YouTube
13519,0,Facebook; Instagram; Twitter; YouTube
13520,1,Facebook; Instagram; Twitter; YouTube
13521,1,Facebook; Instagram; Twitter; YouTube
13522,1,Facebook; Instagram; Twitter; YouTube
13523,1,Facebook; Instagram; Twitter; YouTube
13525,1,Facebook; Instagram; Twitter; YouTube
13526,1,Facebook; Instagram; Twitter; YouTube
13527,1,Facebook; Instagram; Twitter; YouTube
13528,1,Facebook; Instagram; Twitter; YouTube
13529,1,Zoom
13530,1,Facebook; Instagram; Twitter; YouTube
13531,1,Facebook; Instagram; Twitter; YouTube
13532,1,Facebook; Instagram; Twitter; YouTube
13533,1,Zoom
13534,1,Facebook; Instagram; Twitter; YouTube
13535,1,Facebook; Instagram; Twitter; YouTube
13536,1,Facebook; Instagram; Twitter; YouTube
13537,1,Facebook; Instagram; Twitter; YouTube
13538,1,Facebook; Instagram; Twitter; YouTube
13539,1,Facebook; Instagram; Twitter; YouTube
13540,1,Facebook; Instagram; Twitter; YouTube
13541,1,Facebook; Instagram; Twitter; YouTube
13542,1,Zoom
13543,1,Zoom
13544,0,Zoom
13545,1,Zoom
13546,1,Zoom
13547,1,Zoom
13549,1,Zoom
13550,1,Zoom
13551,1,Zoom
13552,1,Zoom
13553,0,Zoom
13555,0,Zoom
13556,0,Zoom
13557,0,Zoom
13558,0,Zoom
13559,1,Zoom
13560,0,Zoom
13562,1,Zoom
13563,1,Zoom
13564,0,Zoom
13565,0,Zoom
13566,0,Zoom
13567,0,Zoom
13568,0,Zoom
13569,0,Zoom
13570,0,Zoom
13571,0,Zoom
13572,0,Zoom
13573,1,Facebook Live
13574,0,Zoom
13575,0,Zoom
13576,0,Zoom
13577,0,Zoom
13578,0,Zoom
13579,0,Zoom
13580,0,Zoom
13581,0,Zoom
13582,0,Zoom
13583,0,
13584,0,Zoom
13585,0,
13586,0,Zoom
13587,0,Zoom
13588,0,Zoom
13589,0,Zoom
13590,0,Zoom
13591,0,Zoom
13592,0,
13593,0,
13594,0,
13595,0,
13596,0,
13597,0,
13598,0,
13599,0,
13600,0,
13601,0,
13602,0,Zoom
13603,0,Zoom
13604,0,Zoom
13605,0,Zoom
13606,0,Zoom
13607,0,Zoom
13608,0,Zoom
13609,0,Zoom
13610,0,Zoom
13611,0,Zoom
13612,0,Zoom
13613,0,Zoom
13614,0,Zoom
13615,0,Zoom
13616,1,Zoom
13617,0,Zoom
13618,0,Zoom
13619,0,Zoom
13620,0,Zoom
13621,0,Zoom
13622,0,Zoom
13623,0,Zoom
13624,0,Zoom
13625,1,Facebook
13627,1,Facebook Live
13628,1,Facebook Live
13629,1,Facebook Live
13630,1,YouTube
13631,1,YouTube
13632,1,YouTube
13633,0,YouTube
13634,1,YouTube
13635,1,YouTube
13636,1,YouTube
13637,1,YouTube
13639,1,YouTube
13640,1,YouTube
13641,1,YouTube
13642,1,YouTube
13643,1,YouTube
13644,1,YouTube
13645,1,YouTube
13646,1,YouTube
13647,1,YouTube
13648,1,YouTube
13649,0,Google Meet
13650,0,Google Meet
13651,0,Google Meet
13652,0,Google Meet
13653,0,Google Meet
13654,0,Google Meet
13655,0,Google Meet
13656,0,Google Meet
13657,0,Google Meet
13658,0,Google Meet
13659,1,Zoom
13660,1,Zoom
13661,1,Zoom
13662,1,Zoom
13663,0,Zoom
13664,0,Zoom
13665,0,Zoom
13666,0,Zoom
13667,0,Zoom
13668,0,Zoom
13669,0,Zoom
13670,0,Zoom
13671,1,Zoom
13672,0,Zoom
13673,1,Zoom
13674,0,Zoom
13675,0,Zoom
13676,0,Zoom
13677,0,Zoom
13678,0,Zoom
13679,0,Zoom
13680,0,Zoom
13681,0,Zoom
13683,0,
13684,0,
13685,0,
13686,0,
13687,0,
13688,0,Zoom
13689,0,
13690,0,
13691,0,
13692,0,
13693,0,Zoom
13694,0,Zoom
13695,0,Zoom
13696,0,Zoom
13697,0,Zoom
13698,0,Zoom
13699,0,Zoom
13700,0,Zoom
13701,0,Zoom
13702,0,
13703,0,
13704,0,
13705,0,Zoom
13706,0,
13707,0,Zoom
13708,0,
13710,0,
13711,0,
13712,0,
13713,0,Zoom
13714,0,Zoom
13715,0,
13716,0,
13718,0,Zoom
13719,0,Zoom
13720,0,Zoom
13721,0,Zoom
13722,0,Zoom
13723,0,Zoom
13724,0,Zoom
13725,0,Zoom
13726,0,Zoom
13727,0,Zoom
13728,0,Zoom
13729,0,Zoom
13730,0,Zoom
13731,0,Zoom
13732,0,
13734,0,
13735,0,
13736,0,
13737,0,
13738,0,
13739,0,
13740,0,
13741,0,
13742,0,Zoom
13744,1,YouTube
13745,0,
13746,0,
13747,0,Zoom
13748,0,
13749,0,Zoom
13750,0,
13751,0,Zoom
13753,0,
13754,0,
13755,0,
13756,0,Zoom
13757,0,Caffeine TV
13758,0,Caffeine TV
13759,0,
13760,0,Caffeine TV
13762,0,
13763,0,Caffeine TV
13764,0,
13765,0,
13766,0,Caffeine TV
13767,0,Caffeine TV
13768,0,Caffeine TV
13769,0,Caffeine TV
13770,0,
13771,0,Zoom
13772,0,Zoom
13773,0,
13775,0,
13776,0,Zoom
13778,0,Zoom
13779,0,Zoom
13780,0,Zoom
13781,0,Zoom
13782,0,Zoom
13783,0,Zoom
13784,0,Zoom
13786,0,Zoom
13787,0,Zoom
13788,0,Zoom
13789,0,Zoom
13790,0,Zoom
13791,0,Zoom
13792,0,Zoom
13793,0,Zoom
13794,0,Zoom
13795,0,Zoom
13796,0,Zoom
13797,0,Zoom
13798,0,Zoom
13799,0,Zoom
13800,0,Zoom
13801,0,Zoom
13802,0,Zoom
13803,0,Zoom
13804,0,Zoom
13806,0,Zoom
13807,0,Zoom
13808,0,Zoom
13809,0,Zoom
13810,0,Zoom
13811,0,Zoom
13812,0,Zoom
13813,0,Zoom
13814,0,Zoom
13815,0,Zoom
13816,0,Zoom
13817,0,Zoom
13818,0,Zoom
13819,0,Zoom
13820,0,Zoom
13821,0,Zoom
13822,0,Zoom
13823,0,Zoom
13824,0,Zoom
13825,0,Zoom
13826,0,Zoom
13827,0,Zoom
13828,0,Zoom
13829,0,Zoom
13830,0,
13831,0,Zoom
13832,0,Zoom
13833,0,Zoom
13834,0,Zoom
13835,0,
13836,0,Zoom
13837,0,Zoom
13838,0,Zoom
13839,0,Zoom
13840,0,Zoom
13841,0,Zoom
13842,0,Zoom
13843,0,Zoom
13844,0,Zoom
13845,0,Zoom
13846,0,
13847,0,Zoom
13848,0,Zoom
13849,0,Zoom
13850,0,Zoom
13851,0,Zoom
13852,0,Zoom
13854,0,Zoom
13855,0,Zoom
13856,0,Zoom
13857,0,Zoom
13859,0,Zoom
13860,0,Zoom
13861,0,Zoom
13862,0,Zoom
13863,0,Zoom
13864,0,Zoom
13865,0,Zoom
13866,0,Zoom
13867,0,Zoom
13868,0,Zoom
13869,0,Zoom
13870,1,Zoom
13872,1,Zoom
13873,1,Zoom
13874,1,Zoom
13875,1,Zoom
13876,1,Zoom
13877,0,Zoom
13878,1,Zoom
13879,0,Zoom
13880,0,Zoom
13881,0,Zoom
13882,1,Zoom
13883,1,Zoom
13884,1,Zoom
13885,0,Zoom
13886,1,Zoom
13887,1,Zoom
13888,1,Zoom
13889,1,Zoom
13890,0,Zoom
13891,0,
13892,0,
13893,0,
13895,1,Facebook Live
13896,1,Zoom
13897,1,Zoom
13898,1,
13899,1,Zoom
13900,1,Zoom
13901,1,Zoom
13905,0,Zoom
13906,1,Zoom
13907,0,Zoom
13908,0,Zoom
13909,0,Zoom
13910,0,Zoom
13911,0,Zoom
13912,0,Zoom
13913,0,Zoom
13914,0,Zoom
13915,0,Zoom
13916,1,Facebook Live
13917,1,Facebook Live
13919,1,Facebook Live
13920,1,Facebook Live
13921,0,Crowdcast
13922,1,Facebook Live; YouTube
13923,1,Facebook Live; YouTube
13924,1,Zoom
13925,1,Zoom
13926,1,
13927,0,
13928,1,Zoom
13929,1,Facebook Live
13930,1,Facebook; YouTube
13932,1,Facebook Live
13933,1,Instagram Live
13934,1,YouTube
13935,1,YouTube
13936,1,YouTube
13937,1,YouTube
13938,1,YouTube
13939,1,YouTube
13940,1,YouTube
13941,1,YouTube
13942,1,YouTube
13943,1,YouTube
13944,1,YouTube
13945,1,
13946,1,YouTube
13947,1,YouTube
13948,1,YouTube
13949,1,YouTube
13950,1,YouTube
13951,1,YouTube
13952,1,Zoom
13953,1,Zoom
13954,1,Zoom
13955,1,Zoom
13956,1,YouTube
13957,1,YouTube
13958,1,Zoom
13959,0,
13960,0,YouTube
13961,1,YouTube
13962,1,YouTube
13963,1,YouTube
13964,0,Crowdcast
13965,1,YouTube
13966,1,YouTube
13967,1,Facebook Live
13969,1,YouTube
13970,1,YouTube
13974,1,YouTube
13975,1,YouTube
13976,1,YouTube
13977,1,YouTube
13978,1,YouTube
13979,1,
13980,1,YouTube
13981,1,YouTube
13982,0,
13983,1,YouTube
13984,0,YouTube
13985,1,YouTube
13986,1,YouTube
13987,1,YouTube
13988,0,YouTube
13989,1,YouTube
13990,1,Instagram Live; YouTube
13991,1,YouTube
13992,1,YouTube
13993,1,YouTube
14125,0,Zoom
14126,0,Zoom
14127,0,Zoom
14128,0,Zoom
14129,0,Zoom
14130,0,Zoom
14131,0,Zoom
14132,0,Zoom
14133,0,Zoom
14134,0,Zoom
14135,0,Zoom
14136,0,Zoom
14138,0,Zoom
14139,0,Zoom
14140,0,Zoom
14141,0,Zoom
14142,0,Zoom
14143,0,Zoom
16085,0,
