SwallowID,Location
11284,"{""id"": ""6356f446bd4981.53904581"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11285,"{""id"": ""6356fae83dfeb7.75763195"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11286,"{""id"": ""6356fc44474377.77727976"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11287,"{""id"": ""6356fdb0d0b579.98187082"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11288,"{""id"": ""635702238a71e1.45841828"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11289,"{""id"": ""635703d331a996.91483520"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11290,"{""id"": ""63570617ef2853.61186968"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11291,"{""id"": ""63570aac7e6119.37360388"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11292,"{""id"": ""6359989b0ef2a7.85047480"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11293,"{""id"": ""63599c6f652da4.88658146"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11294,"{""id"": ""6359a018c7f8d1.36529780"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11295,"{""id"": ""6359a65edfcfc1.41271449"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11296,"{""id"": ""6359a7bcd1dc76.38196877"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11297,"{""id"": ""6359b0601ef0c7.91030955"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11298,"{""id"": ""6359b211c3f697.30094403"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11299,"{""id"": ""6359b60b366160.92589825"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11300,"{""id"": ""6359b70cb672c3.82972446"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11301,"{""id"": ""6359ba8ad9a6c1.69607492"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11302,"{""id"": ""6359bc4fc583f8.23559238"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11303,"{""id"": ""636026130a8156.42958010"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11329,"{""id"": ""636027c712d882.10974051"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11330,"{""id"": ""63602caaa63c77.46539233"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11331,"{""id"": ""636032b41d6201.89718450"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11333,"{""id"": ""6360493c472911.98872162"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11334,"{""id"": ""63604b1e68b895.66049392"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11335,"{""id"": ""63604cb8588082.25909560"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11336,"{""id"": ""636050df9600e0.23653808"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11337,"{""id"": ""6360529c0a6369.64058402"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11338,"{""id"": ""636054b8002c03.29927776"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11339,"{""id"": ""63c5afa4561f38.06751730"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11367,"{""id"": ""6372ad9b8e1b94.58958293"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11368,"{""id"": ""6372aee3c43777.24490247"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11369,"{""id"": ""6372b24bc9cc70.25993985"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11370,"{""id"": ""6372af9a575093.44166464"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11371,"{""id"": ""6372b0beab64a4.33199131"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11372,"{""id"": ""6372b1fe02f182.68285239"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11373,"{""id"": ""6372b2c8377704.20612327"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11374,"{""id"": ""6372b80be72546.20994667"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11375,"{""id"": ""6372b393a7d228.69183057"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11376,"{""id"": ""6372b47db09781.68011734"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11377,"{""id"": ""6372b614c60fe2.59184166"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11378,"{""id"": ""6372b7155ae7d9.84863432"", ""url"": """", ""notes"": ""\""Online Platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11379,"{""id"": ""6372c4bb698ba5.39241785"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11380,"{""id"": ""6372c65a6a38d8.41873378"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11381,"{""id"": ""6372c8be31eee3.20527524"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11382,"{""id"": ""63754b77342925.50788613"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11385,"{""id"": ""6375565ff1d1e0.15916925"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11386,"{""id"": ""637558147a3465.01509423"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11387,"{""id"": ""63755c265b0417.02982903"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11393,"{""id"": ""6375651b9fbb31.10223030"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11398,"{""id"": ""637566c39e0949.19525718"", ""url"": """", ""notes"": ""\""Online platform\"": \""YouTube\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11400,"{""id"": ""6375686e5d3e73.58054033"", ""url"": """", ""notes"": ""\""Online platform\"": \""YouTube\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11403,"{""id"": ""63756abd35b974.15603068"", ""url"": """", ""notes"": ""\""Online platform\"": \""YouTube\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11406,"{""id"": ""63756c5ee12ef0.31822249"", ""url"": """", ""notes"": ""\""Online platform\"": \""YouTube\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11429,"{""id"": ""63766963841680.75161477"", ""url"": """", ""notes"": ""\""Online Platform\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11430,"{""id"": ""63766a965530e8.66959731"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual Location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11456,"{""id"": ""637e7e97db1a34.91838343"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11458,"{""id"": ""637e89e94d76c1.48021090"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11459,"{""id"": ""637e9194291c80.09538808"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11460,"{""id"": ""637ea039302a89.10227533"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11461,"{""id"": ""637ea1fa1e4be0.38705478"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11462,"{""id"": ""637ea360269810.31897467"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11463,"{""id"": ""637ea503e93b92.65531067"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11464,"{""id"": ""637ea66006b8f0.88407968"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11465,"{""id"": ""637ea7ec4d6cb0.13087818"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11466,"{""id"": ""63a0d6e4211393.24982735"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11555,"{""id"": ""63a0ed446a25c3.61099250"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11556,"{""id"": ""63a245029844f9.03266199"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11559,"{""id"": ""63a24817a16fe8.54308382"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11560,"{""id"": ""63a249a3d45df6.65276963"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11561,"{""id"": ""63a24b3e5d0b69.14012270"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11562,"{""id"": ""63a3879b27a129.98456152"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11563,"{""id"": ""63a38e0c049b11.81237508"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11564,"{""id"": ""63a38fb1324c17.17131325"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11565,"{""id"": ""63a39148c04866.42360220"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11566,"{""id"": ""63a392ee4c6095.65961589"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11567,"{""id"": ""63bf1b37c97d47.73849045"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11605,"{""id"": ""63a63fe5a5d8f3.73085992"", ""url"": """", ""notes"": ""\""Digital Platform\"": \""Zoom\"""", ""venue"": ""Online Event"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11648,"{""id"": ""63bf22181a3461.78706609"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11649,"{""id"": ""63bf2c88181ce9.51542400"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11652,"{""id"": ""63bf2e874129a3.89376882"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11654,"{""id"": ""63bf3049c29d41.77148396"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11656,"{""id"": ""63bf31cba6b0b5.47326475"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11658,"{""id"": ""63bf3345685d33.24083682"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11659,"{""id"": ""63bf347ddafcb9.51842866"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11660,"{""id"": ""63bf35427ae3a4.81188834"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11662,"{""id"": ""63bf35db43b099.99662146"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11663,"{""id"": ""63bf37082196c2.40016909"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11665,"{""id"": ""63bf38e9d2eae7.41320180"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11667,"{""id"": ""63bf3a2388fd85.78820157"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11668,"{""id"": ""63bf3b5232ffd3.93828351"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11682,"{""id"": ""63c5b847cf33c8.22724693"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11684,"{""id"": ""63c5baba1a9f02.30020176"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11685,"{""id"": ""63c5bcedcda136.24052992"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11686,"{""id"": ""63c5beeee4fe65.56343620"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11687,"{""id"": ""63c5c5b7736d57.73502739"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11688,"{""id"": ""63c5c94f41a7e7.24246095"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11689,"{""id"": ""63c5cc283e4a95.03446099"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11690,"{""id"": ""63c5cdd0446ac0.36327649"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11691,"{""id"": ""63c5cf6ac51085.50345732"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11692,"{""id"": ""63c83a613b0188.03597559"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11714,"{""id"": ""63c83be39c9d21.55430427"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11715,"{""id"": ""63c83de414f339.85629388"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11716,"{""id"": ""63c83f906b5215.20152342"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11717,"{""id"": ""63c84578e034d0.05207235"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11718,"{""id"": ""63d1700c383335.40309123"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11791,"{""id"": ""63d171c7308de6.60547057"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11792,"{""id"": ""63d1749968fb48.84385615"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11793,"{""id"": ""63d176d7454f13.26937464"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11794,"{""id"": ""63dac5842101f9.92550576"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11842,"{""id"": ""63daca942f34a3.21362622"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11843,"{""id"": ""63dacc58d4f353.42978427"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11844,"{""id"": ""63dacf6ba260d1.89757330"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11845,"{""id"": ""63dad0b3549175.40538409"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11846,"{""id"": ""63db1c55d3cec3.77113127"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11847,"{""id"": ""63db22be5c07c3.10051898"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11848,"{""id"": ""63db25be0eeb30.84238740"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11849,"{""id"": ""63db2607d5b6b0.78821078"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11854,"{""id"": ""63e17c032e0506.47897162"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11855,"{""id"": ""63e17ddb6fdac5.93290358"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11856,"{""id"": ""63e1845acd0997.79410733"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11857,"{""id"": ""63e185e4e0be16.96855210"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11858,"{""id"": ""63e18dbf7e3074.11425018"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11859,"{""id"": ""63e18ec5bd00f3.80294967"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11860,"{""id"": ""63e1901d6eedc1.87731739"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11861,"{""id"": ""63e19113f3f362.51379402"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11862,"{""id"": ""63e191ee40f245.18019312"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11863,"{""id"": ""63e1935940d2c3.27998058"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11864,"{""id"": ""63e19427ef2601.72951278"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11865,"{""id"": ""63e1955e389b77.86916019"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11866,"{""id"": ""63e3f1cf101c33.70160546"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11877,"{""id"": ""63e4021e003320.06570378"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11879,"{""id"": ""63eab8f18f0c81.11959137"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11925,"{""id"": ""63eaba441cc7c2.60813355"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11927,"{""id"": ""63eabb6ad18ba0.41606245"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11928,"{""id"": ""63eabcbe6e3577.79307685"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
